1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.999999999999999556e-01,7.999999999999999334e-01,8.999999999999999112e-01,9.999999999999998890e-01
1.399709704668200549e+00,1.577847078695856942e+00,1.670978776543475153e+00,1.730768638826701622e+00,1.776934841775895224e+00,1.817130802694832958e+00,1.854421662131582771e+00,1.890104933372550589e+00,1.924780962346552826e+00,1.958763599813944545e+00
4.489489212536395257e+01,4.492333545080781221e+01,4.495909130521435060e+01,4.499901378496749516e+01,4.504184819820712704e+01,4.508706622855437729e+01,4.513442486891485572e+01,4.518379786478023874e+01,4.523511019527435195e+01,4.528831181765733760e+01
1.008614748262430254e+02,1.010206266032582931e+02,1.012204223407009493e+02,1.014431710635031010e+02,1.016818045180975929e+02,1.019333349653435619e+02,1.021963778547199411e+02,1.024702050104752260e+02,1.027543765348716960e+02,1.030485932510873255e+02
2.458583201670953144e+01,2.472522489971375492e+01,2.489917502165303986e+01,2.509186046716223473e+01,2.529692189788649870e+01,2.551163734408537209e+01,2.573471591537755288e+01,2.596545422156354022e+01,2.620340814195873236e+01,2.644826104401075639e+01
1.976801780860004953e+01,2.006438055532133902e+01,2.042908881561332279e+01,2.082702686206836162e+01,2.124402196185591052e+01,2.167396582373276104e+01,2.211393407172187864e+01,2.256231804178580092e+01,2.301809624928974785e+01,2.348054064084738712e+01
1.413138419047304417e+00,1.497566804120915807e+00,1.593905657893714523e+00,1.690838579848226386e+00,1.784398384074640909e+00,1.873391254375889492e+00,1.957665264306161168e+00,2.037450984584380898e+00,2.113108082740628557e+00,2.185026917639468991e+00
1.085633724559934149e-01,1.224030901142456051e-01,1.358872102447266361e-01,1.474015339515317158e-01,1.568888845128367793e-01,1.647096692778774463e-01,1.712655773118812730e-01,1.768937054019075472e-01,1.818512600528832956e-01,1.863267429580891532e-01
