1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.999999999999999556e-01,7.999999999999999334e-01,8.999999999999999112e-01,9.999999999999998890e-01
1.799528209745297591e+00,1.851268289569038661e+00,1.900405422216062012e+00,1.947593413592006328e+00,1.993312886012775342e+00,2.037922058284724169e+00,2.081692072838594143e+00,2.124831638924869370e+00,2.167504280618388623e+00,2.209840459622575359e+00
1.048221302694328870e+03,1.049317484805731283e+03,1.050479231754002058e+03,1.051703457892871256e+03,1.052987828686861349e+03,1.054330565368193220e+03,1.055730306432284806e+03,1.057186008727490389e+03,1.058696876209100537e+03,1.060262308094984519e+03
2.357207546998094585e+03,2.363335790034492675e+03,2.369819584581684467e+03,2.376640992649235613e+03,2.383786317062849321e+03,2.391244999530307268e+03,2.399008839081310271e+03,2.407071433709455050e+03,2.415427777987973514e+03,2.424073970094712877e+03
5.769852354593969039e+02,5.823321927750813529e+02,5.879475660634891483e+02,5.938135114299235511e+02,5.999160658517630509e+02,6.062441462701310684e+02,6.127888385880979740e+02,6.195428887627866743e+02,6.265003352251112574e+02,6.336562405267274016e+02
4.683591929079070155e+02,4.796253929646978804e+02,4.912530627939843271e+02,5.031994736180664063e+02,5.154310837358307253e+02,5.279212076913332794e+02,5.406483534449768058e+02,5.535950260500117110e+02,5.667468583042386854e+02,5.800919716235654278e+02
3.508568669040013077e+01,3.813674125767807510e+01,4.099966934354787185e+01,4.368963621118548701e+01,4.622216768312082280e+01,4.861249407704784886e+01,5.087515709904139527e+01,5.302379155951540213e+01,5.507102186638206831e+01,5.702843253241275079e+01
2.912130417823330042e+00,3.356476539486395794e+00,3.696177775983766622e+00,3.963126811856007681e+00,4.179401712651064749e+00,4.360306387015238982e+00,4.516467093133044841e+00,4.655278279031977107e+00,4.781899896118949833e+00,4.899945505905206389e+00
